Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,8,,leather products (small),,,I
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,12,,leather items,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,42,,skins,kg,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,,334,skins,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,4,,leather items,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,1,,shoes,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,7,,leather items,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,1,,leather items,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,118,,shoes,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,SG,1000,,skins,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,XX,41,,leather products (small),,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,XX,300,,skins,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,XX,40,,leather items,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,XX,231,,skin pieces,,T,
1983,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,,1500,,skins,,T,
1983,III,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,,36,,shoes,,T,
1984,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,CA,XX,,3,,skins,,,I
1984,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,HK,XX,,2,,unspecified,kg,,I
1984,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,LA,,1,,derivatives,,,
1984,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,80,,shoes,,T,
1984,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,2,,leather items,,,
1984,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,PH,,32,,shoes,,T,
1984,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,TW,XX,1,,leather products (small),,,I
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,AE,IT,TH,,12,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,IT,TH,,1,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,JP,XX,,12,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,GB,IT,SG,3,,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,GB,IT,TH,2,,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,HK,XX,,1,,bodies,,,I
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,ID,,47,,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,IT,TH,,18,leather products (small),,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,MY,,500,,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,TH,,1740,,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,TH,,1,leather products (small),,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,TH,,109,skins,kg,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,18,skins,m2,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,TH,,17,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,CO,US,236,,live,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,ES,,1,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,4,leather products (small),,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,201,,shoes,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,150,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,XX,,15,leather products (small),,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,CO,,300,leather products (small),,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,1076,,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,4,,leather items,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,MY,241,,skin pieces,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,PH,,407,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,757,865,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,66,,leather items,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,2,75,leather products (small),,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,756,4632,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,XX,424,,skin pieces,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,,500,,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,3,,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,516,,shoes,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,25,,leather items,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,XX,1,,shoes,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,XX,31,,skins,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,shoes,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,shoes,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,leather items,,,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,US,TH,6,,shoes,,T,
1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,ZA,TH,6,,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,JP,ID,,20,leather products (small),,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,JP,TH,,50,leather products (small),,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,13,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,11,leather items,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,,4,,shoes,,,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,FR,JP,TH,,9,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,FR,JP,XX,,5,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,XX,,1,,live,,,I
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,XX,,1,,skins,,,I
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,5,live,,Z,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,TH,,650,,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,ID,,2,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,KR,US,ID,,320,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,2,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,400,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,CN,,,4,live,,Z,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,HK,CN,4,,live,,S,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,,8,leather products (small),,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,5,14,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,200,420,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,7,,leather items,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,992,992,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,4,,leather items,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,US,,38,leather products (small),,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,KR,CN,48,,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,KR,ID,30,,skins,kg,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,KR,,48,,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,39,,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,18,,leather items,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,1,,shoes,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,SG,520,,skins,,T,
1984,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,TH,1860,,skins,,T,
1984,III,Manis gigantea,Mammalia,Pholidota,Manidae,Manis,US,TG,,,4,live,,T,
1985,I,Manis temminckii,Mammalia,Pholidota,Manidae,Manis,FR,CG,,,1,bodies,,P,
1985,I,Manis temminckii,Mammalia,Pholidota,Manidae,Manis,US,ZA,,,1,bodies,,P,
1985,I,Manis temminckii,Mammalia,Pholidota,Manidae,Manis,US,ZA,,1,,bodies,,,I
1985,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,8,,skin pieces,,T,
1985,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TG,,,12,live,,T,
1985,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,ES,TH,2,,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,AU,US,ID,,1,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,JP,TH,,8,skin pieces,,P,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,US,ID,,1085,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,GB,IT,TH,319,,shoes,,,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,PH,,1570,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,MY,500,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,TH,4030,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,,8530,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,TW,,900,,skins,m,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,TW,,500,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,TH,109,,skins,kg,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,TH,,467,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,35,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,431,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,7,leather items,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,TH,,60,shoes,,,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SG,IT,TH,,1,shoes,,,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,TH,US,TH,,171,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,TW,US,ID,,2,skin pieces,kg,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,FR,ID,1085,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,159,,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,165,shoes,,,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,500,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,500,skins,,,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,16,,skin pieces,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,ID,48,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,PH,407,300,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,PH,300,,leather items,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,487,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TG,500,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,8845,7550,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,648,4940,skin pieces,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,KR,17,,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,376,,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,47,,leather items,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,47,,leather items,,,I
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,PH,XX,50,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,ID,3522,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,5302,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,,144,,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,,2195,,skins,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,meat,,,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,90,,shoes,,T,
1985,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,shoes,,,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,1,shoes,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,ID,US,ID,,1,shoes,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,5,live,,Z,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,CN,,,3,specimens,,Z,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,TW,,1000,,skins,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,ID,,2,shoes,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,11,leather items,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,HK,XX,480,,derivatives,,,I
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,496,,skins,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,400,1002,skins,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,1,,shoes,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,70,,shoes,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,,80,,shoes,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,,8,,skin pieces,,,I
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TH,,1,,shoes,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,TH,12,,leather items,,T,
1985,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,TW,TH,12,,leather items,,,I
1985,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,TG,,3,,live,,T,
1985,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,XX,CF,,,1,trophies,,H,
1986,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,PL,TG,,,2,live,,T,
1986,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,3,,leather items,,,I
1986,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TG,,,4,live,,T,
1986,II,Manis crassicaudata,Mammalia,Pholidota,Manidae,Manis,US,SG,XX,1,,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CA,US,,2,,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,IT,TH,6,14,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,JP,SG,21,,skins,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,JP,TH,,21,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CM,IT,TH,,22,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,JP,TH,,5,skins,,E,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,JP,TH,,49,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,GB,IT,TH,2,,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,GB,SG,MY,1,,bodies,,P,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,HK,JP,TH,,5,skins,,E,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,HK,JP,TH,5,,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,IT,JP,TH,,1,shoes,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,IT,JP,TH,,41,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,HK,TH,,10,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,PH,,576,,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,,12300,,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,TH,,986,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,655,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,SG,,34,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,3,shoes,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,230,skins,kg,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,774,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,686,skin pieces,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,NG,IT,TH,,12,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,TH,,23,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,18,leather products (small),,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,99,,shoes,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,108,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,18,,leather items,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,,2,leather items,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,5,,skin pieces,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,PH,777,777,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,8950,10477,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,10,,shoes,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,60,,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,MY,160,,leather items,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,TH,211,,shoes,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,1,,shoes,,,I
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,1,,leather items,,,I
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,ID,940,,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,2384,,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,TH,1500,,skin pieces,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,1,,shoes,,,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,XX,US,ID,,30,skins,,T,
1986,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,ZA,JP,TH,,4,skins,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,ID,,2,shoes,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,TH,,2,shoes,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,CA,US,XX,,1,shoes,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,FR,JP,TH,,5,skins,,E,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,JP,TH,,5,skins,,E,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,HK,JP,TH,5,,skins,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,IT,US,XX,,4,skins,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,HK,TH,5,,skins,,E,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,ID,4,2,shoes,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,JP,US,XX,2,2,leather items,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,556,skins,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,496,skins,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,1150,skin pieces,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,SG,50,,skins,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,JP,TH,720,300,skins,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,ID,5,,shoes,,T,
1986,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,312,,shoes,,T,
1986,III,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,FR,CM,,,1,leather items,,P,
1986,III,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,TG,,15,,live,,T,
1987,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,1,,shoes,,,
1987,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,4,,leather items,,T,
1987,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,14,,leather items,,,I
1987,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,MX,XX,2,,leather items,,,
1987,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TG,,,5,live,,T,
1987,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,2,,shoes,,T,
1987,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,US,TH,XX,3,,leather items,,,I
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,CH,IT,TH,26,26,shoes,,,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,JP,TH,,9,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,FR,US,TH,,15,shoes,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,HK,JP,TH,9,9,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,IT,US,TH,,697,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,HK,TH,9,9,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,PH,,779,,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,LA,3000,3000,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,SG,XX,2300,850,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,XX,14,,leather items,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,JP,US,XX,,14,skin pieces,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,ID,,357,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,MY,,19,skin pieces,kg,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,4,shoes,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,562,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,40,leather items,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,MX,US,TH,,107,skin pieces,kg,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,NG,IT,TH,,24,shoes,,,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SA,IT,TH,,22,shoes,,,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,SG,LA,,4020,,skins,,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,FR,XX,1,,leather products (small),,T,
1987,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,IT,TH,2,,shoes,,T,
